Order_ID,Order_Date,Year,Region,Category,Channel,Customer_Segment,Payment_Method,Quantity,Unit_Price_INR,Discount,Shipping_Cost_INR,Customer_Rating,Returned,Sales_INR
ORD100792,2019-06-22 13:51:13,2019,South,Home & Kitchen,Mobile App,Consumer,Credit Card,2,1663.0,0.086,113.94,5.0,0,3328.67
ORD100793,2022-07-27 15:16:06,2022,West,Beauty,Website,Consumer,COD,7,690.39,0.101,168.51,4.7,0,4792.12
ORD100794,2019-05-15 23:23:55,2019,South,Sports,Website,Home Office,Net Banking,2,1379.35,0.032,42.21,4.2,1,2636.81
ORD100795,2020-08-02 10:26:26,2020,East,Home & Kitchen,Marketplace,Corporate,COD,6,1552.67,0.151,242.73,3.7,0,7751.13
ORD100796,2019-01-02 07:49:18,2019,West,Books,Website,Home Office,Credit Card,5,578.04,0.058,68.39,3.8,0,2558.97
ORD100797,2019-08-10 21:59:13,2019,North,Beauty,Marketplace,Consumer,Debit Card,1,1129.78,0.19,35.87,5.0,1,992.23
ORD100798,2024-12-14 10:10:23,2024,West,Electronics,Mobile App,Home Office,COD,6,2703.11,0.057,31.17,4.2,0,13701.11
ORD100799,2024-06-02 22:31:38,2024,West,Sports,Mobile App,Corporate,Credit Card,2,1377.31,0.037,117.9,2.0,0,2751.12
ORD100800,2019-09-10 14:40:01,2019,North,Beauty,Mobile App,Home Office,Net Banking,5,887.16,0.291,224.54,5.0,0,3654.78
ORD100801,2019-03-31 01:07:25,2019,North,Home & Kitchen,Mobile App,Consumer,Net Banking,7,1386.18,0.197,210.35,4.1,0,8173.96
ORD100802,2021-05-14 03:37:34,2021,Central,Home & Kitchen,Mobile App,Corporate,COD,7,1888.72,0.281,230.65,4.2,0,10327.4
ORD100803,2023-07-26 04:05:26,2023,South,Clothing,Marketplace,Home Office,COD,7,1020.31,0.147,147.43,4.7,0,5992.73
ORD100804,2024-03-23 15:33:37,2024,Central,Beauty,Marketplace,Corporate,Net Banking,4,1139.61,0.01,128.72,4.3,0,4423.06
ORD100805,2024-10-04 21:55:19,2024,East,Beauty,Website,Corporate,Debit Card,4,1104.13,0.172,114.89,4.5,0,4231.39
ORD100806,2021-05-24 16:12:29,2021,South,Home & Kitchen,Marketplace,Consumer,COD,3,1562.05,0.167,40.21,3.7,0,3689.3
ORD100807,2020-03-05 09:50:38,2020,South,Clothing,Website,Home Office,Net Banking,7,1475.05,0.004,230.09,3.2,0,10063.5
ORD100808,2019-03-09 08:17:21,2019,West,Home & Kitchen,Marketplace,Consumer,Credit Card,4,1912.34,0.258,139.16,4.2,0,5976.31
ORD100809,2020-01-11 09:12:32,2020,North,Home & Kitchen,Website,Corporate,Net Banking,6,2143.34,0.186,130.11,4.9,0,11211.07
ORD100810,2019-06-16 13:16:44,2019,East,Home & Kitchen,Website,Home Office,Debit Card,3,1820.9,0.223,143.34,3.6,0,4140.49
ORD100811,2025-01-09 04:58:29,2025,South,Clothing,Marketplace,Corporate,Credit Card,6,1112.12,0.148,204.71,3.5,0,5348.65
ORD100812,2020-11-17 01:32:38,2020,North,Beauty,Marketplace,Corporate,Debit Card,2,991.72,0.186,79.38,4.8,0,1883.19
ORD100813,2024-10-04 21:45:21,2024,South,Clothing,Website,Consumer,Net Banking,6,1032.4,0.077,186.18,3.7,0,5940.92
ORD100814,2022-11-14 20:58:56,2022,East,Beauty,Mobile App,Corporate,COD,1,964.37,0.292,186.37,3.7,0,935.82
ORD100815,2022-10-09 12:50:37,2022,West,Electronics,Mobile App,Home Office,Debit Card,1,1907.37,0.12,216.9,3.8,0,1807.61
ORD100816,2022-03-08 10:50:23,2022,North,Home & Kitchen,Mobile App,Consumer,UPI,3,2028.09,0.049,31.91,4.0,0,6056.94
ORD100817,2024-09-24 20:59:50,2024,Central,Sports,Mobile App,Corporate,COD,4,1808.14,0.017,67.49,3.0,0,8371.15
ORD100818,2019-04-22 01:20:26,2019,Central,Sports,Marketplace,Corporate,Debit Card,5,1215.36,0.191,133.63,3.6,0,5496.39
ORD100819,2019-08-26 02:01:43,2019,West,Sports,Marketplace,Consumer,Credit Card,3,1455.22,0.295,217.12,4.1,0,3726.7
ORD100820,2021-12-18 04:18:39,2021,Central,Sports,Mobile App,Home Office,Net Banking,1,1730.16,0.269,242.33,4.1,0,1655.72
ORD100821,2021-10-05 07:04:27,2021,East,Electronics,Marketplace,Corporate,Credit Card,3,1848.08,0.211,160.87,4.8,0,4856.06
ORD100822,2022-10-26 13:05:38,2022,Central,Home & Kitchen,Marketplace,Consumer,Credit Card,4,1910.86,0.297,76.67,5.0,0,5771.89
ORD100823,2024-02-29 19:27:11,2024,West,Beauty,Website,Corporate,COD,4,1007.56,0.217,70.61,5.0,0,3497.96
ORD100824,2023-02-10 18:22:15,2023,East,Sports,Marketplace,Home Office,COD,5,1417.7,0.102,170.68,4.6,0,6559.8
ORD100825,2020-10-20 01:07:58,2020,North,Beauty,Marketplace,Home Office,Debit Card,2,1086.83,0.18,76.22,3.9,0,2051.37
ORD100826,2021-04-16 13:22:18,2021,East,Books,Website,Corporate,Credit Card,5,566.97,0.024,151.68,3.6,0,2925.54
ORD100827,2024-04-06 22:51:53,2024,Central,Clothing,Marketplace,Corporate,COD,5,1423.3,0.067,213.66,4.0,0,7415.43
ORD100828,2020-05-29 22:50:15,2020,Central,Electronics,Marketplace,Home Office,UPI,6,1820.46,0.125,115.76,4.4,0,10593.81
ORD100829,2022-07-12 16:19:56,2022,East,Electronics,Mobile App,Consumer,Net Banking,4,1678.02,0.061,113.26,4.5,0,6837.5
ORD100830,2022-10-09 03:37:23,2022,South,Beauty,Mobile App,Consumer,Debit Card,6,700.12,0.286,37.95,4.4,0,3065.5
ORD100831,2024-04-01 16:19:00,2024,West,Beauty,Mobile App,Corporate,COD,2,1122.44,0.299,85.9,3.9,0,1609.59
ORD100832,2023-12-31 21:21:33,2023,North,Clothing,Marketplace,Corporate,Debit Card,5,1606.09,0.111,183.6,4.5,0,6472.08
ORD100833,2022-04-02 17:18:27,2022,North,Sports,Marketplace,Corporate,COD,1,1791.26,0.213,109.29,4.8,0,1913.01
ORD100834,2021-03-01 05:23:17,2021,East,Sports,Marketplace,Consumer,UPI,1,1289.68,0.122,64.83,4.6,0,1226.71
ORD100835,2021-07-29 08:43:25,2021,Central,Home & Kitchen,Mobile App,Home Office,Net Banking,7,1870.2,0.042,53.27,4.0,0,12486.61
ORD100836,2021-11-18 00:35:24,2021,South,Clothing,Website,Corporate,UPI,4,1544.22,0.101,50.91,3.5,0,6221.46
ORD100837,2020-07-14 05:56:35,2020,East,Sports,Marketplace,Home Office,Net Banking,5,1681.6,0.07,175.01,3.4,0,7388.37
ORD100838,2023-05-18 12:59:30,2023,South,Sports,Website,Home Office,UPI,5,1220.3,0.098,164.78,3.6,0,5518.16
ORD100839,2020-06-16 14:49:20,2020,East,Clothing,Website,Home Office,COD,5,1615.31,0.065,144.07,4.2,0,7116.37
ORD100840,2023-07-17 00:26:59,2023,North,Clothing,Website,Corporate,Net Banking,2,1089.89,0.034,140.07,4.3,0,2151.17
ORD100841,2024-04-04 19:27:08,2024,East,Home & Kitchen,Marketplace,Corporate,UPI,2,1520.08,0.065,63.69,3.1,0,2610.18
ORD100842,2019-10-31 22:26:10,2019,East,Beauty,Mobile App,Consumer,COD,1,1121.0,0.272,140.13,3.7,0,867.36
ORD100843,2024-04-25 20:57:24,2024,South,Electronics,Website,Corporate,Credit Card,7,2236.39,0.026,43.19,4.2,0,17863.39
ORD100844,2019-08-08 18:30:04,2019,South,Books,Website,Home Office,Debit Card,2,525.3,0.097,233.69,3.4,0,1089.03
ORD100845,2021-05-12 00:06:51,2021,West,Home & Kitchen,Mobile App,Corporate,UPI,5,1898.12,0.159,42.77,4.3,0,9398.64
ORD100846,2020-03-26 14:25:02,2020,North,Home & Kitchen,Marketplace,Consumer,UPI,4,2321.58,0.106,123.18,3.8,1,9069.95
ORD100847,2020-02-19 19:09:40,2020,North,Electronics,Marketplace,Consumer,Credit Card,2,1794.75,0.155,30.13,3.5,0,3067.32
ORD100848,2020-03-24 04:27:23,2020,North,Books,Mobile App,Corporate,Debit Card,3,641.48,0.013,202.95,4.0,0,2304.98
ORD100849,2019-04-23 07:20:41,2019,Central,Clothing,Mobile App,Corporate,Debit Card,1,1214.04,0.195,66.56,4.3,0,1184.94
ORD100850,2024-10-04 20:42:50,2024,South,Books,Marketplace,Home Office,COD,2,447.91,0.169,233.48,3.4,0,945.31
ORD100851,2021-10-15 13:59:25,2021,North,Home & Kitchen,Marketplace,Home Office,UPI,1,1767.71,0.204,39.68,3.8,0,1586.12
ORD100852,2023-11-23 01:25:53,2023,Central,Books,Website,Corporate,Net Banking,6,578.5,0.17,210.57,4.3,0,3840.04
ORD100853,2025-12-06 10:23:22,2025,North,Clothing,Marketplace,Corporate,UPI,4,1122.26,0.131,174.46,3.5,0,4911.99
ORD100854,2024-12-22 01:42:28,2024,South,Electronics,Mobile App,Home Office,Credit Card,7,2140.38,0.105,84.94,2.9,0,11618.54
ORD100855,2019-12-17 17:05:14,2019,North,Sports,Marketplace,Consumer,UPI,4,1649.43,0.068,74.53,3.0,0,6006.03
ORD100856,2025-11-29 15:50:38,2025,West,Sports,Website,Corporate,UPI,2,1600.57,0.15,108.69,3.7,1,3057.05
ORD100857,2023-07-29 10:44:49,2023,West,Beauty,Website,Corporate,Debit Card,5,1032.96,0.008,212.25,3.1,0,5976.09
ORD100858,2020-04-03 23:25:51,2020,West,Electronics,Marketplace,Home Office,COD,7,2662.05,0.098,219.63,3.8,1,14674.82
ORD100859,2022-02-20 22:51:46,2022,South,Books,Marketplace,Home Office,Net Banking,4,536.26,0.203,68.56,5.0,0,1530.16
ORD100860,2025-06-04 02:33:58,2025,South,Home & Kitchen,Website,Corporate,COD,1,1768.74,0.033,107.76,3.1,0,2168.86
ORD100861,2021-10-01 07:10:21,2021,Central,Books,Marketplace,Corporate,Debit Card,3,562.75,0.019,82.25,3.8,0,1793.51
ORD100862,2020-04-14 09:04:33,2020,Central,Books,Website,Home Office,UPI,7,583.82,0.196,56.98,5.0,0,2944.97
ORD100863,2025-02-14 17:09:54,2025,North,Books,Marketplace,Corporate,Credit Card,4,445.27,0.119,172.22,4.3,0,1714.6
ORD100864,2025-09-01 19:20:22,2025,West,Sports,Website,Consumer,COD,7,1382.92,0.241,106.09,3.8,1,7686.4
ORD100865,2025-10-29 14:56:21,2025,Central,Sports,Website,Consumer,UPI,4,1266.81,0.281,79.58,3.9,0,3477.95
ORD100866,2025-09-08 19:05:04,2025,East,Beauty,Marketplace,Home Office,UPI,1,866.0,0.287,220.52,4.3,0,854.17
ORD100867,2025-02-09 00:39:35,2025,West,Electronics,Marketplace,Corporate,COD,7,2827.76,0.128,194.63,5.0,1,17375.64
ORD100868,2022-03-07 16:12:06,2022,North,Home & Kitchen,Website,Consumer,UPI,6,1926.9,0.079,200.23,3.7,0,9334.57
ORD100869,2020-05-06 12:29:34,2020,North,Sports,Website,Home Office,COD,6,1479.24,0.183,38.62,3.5,0,8120.54
ORD100870,2023-04-27 10:51:15,2023,North,Sports,Mobile App,Home Office,Net Banking,7,1591.9,0.188,231.33,3.1,0,9958.29
ORD100871,2020-07-18 08:37:39,2020,North,Beauty,Website,Corporate,Net Banking,2,1006.19,0.187,156.44,4.1,0,1884.22
ORD100872,2022-04-24 09:14:56,2022,Central,Sports,Marketplace,Consumer,Debit Card,7,1483.84,0.097,140.84,3.1,0,9123.09
ORD100873,2023-08-04 22:11:45,2023,West,Electronics,Marketplace,Home Office,UPI,2,2191.73,0.019,32.33,3.7,0,4840.24
ORD100874,2025-08-16 10:59:46,2025,West,Home & Kitchen,Marketplace,Consumer,Debit Card,7,2044.39,0.063,227.49,3.4,0,14281.94
ORD100875,2021-01-08 21:32:35,2021,South,Beauty,Website,Corporate,COD,2,705.13,0.046,149.66,4.7,0,1762.78
ORD100876,2020-10-05 21:24:18,2020,Central,Books,Website,Home Office,COD,4,575.87,0.037,211.53,3.7,0,2316.34
ORD100877,2024-02-21 22:58:42,2024,North,Clothing,Marketplace,Corporate,Debit Card,6,1366.34,0.278,174.21,4.3,1,6607.32
ORD100878,2022-12-18 18:30:30,2022,Central,Clothing,Website,Consumer,COD,1,1516.08,0.004,205.27,3.0,0,1770.48
ORD100879,2024-03-21 13:28:41,2024,North,Home & Kitchen,Mobile App,Consumer,Net Banking,1,2322.82,0.181,182.44,4.1,0,2072.81
ORD100880,2022-11-09 02:56:50,2022,North,Clothing,Mobile App,Corporate,UPI,6,1543.96,0.284,232.61,3.2,0,7652.38
ORD100881,2021-09-08 09:20:08,2021,North,Beauty,Marketplace,Home Office,Net Banking,1,924.38,0.108,79.61,3.7,0,861.94
ORD100882,2024-10-18 18:22:57,2024,West,Beauty,Website,Home Office,Net Banking,5,758.88,0.158,74.46,5.0,0,3373.72
ORD100883,2021-08-06 08:44:38,2021,South,Sports,Marketplace,Consumer,Debit Card,7,1610.32,0.209,186.76,4.6,0,8140.77
ORD100884,2023-12-22 02:55:20,2023,East,Books,Marketplace,Consumer,Net Banking,5,664.88,0.095,140.31,3.9,0,3292.95
ORD100885,2022-04-01 08:18:32,2022,East,Electronics,Website,Home Office,COD,4,2778.22,0.143,161.82,5.0,0,9926.31
ORD100886,2019-03-09 22:23:11,2019,West,Clothing,Mobile App,Consumer,Debit Card,3,1565.1,0.245,185.88,3.4,0,3816.95
ORD100887,2022-09-18 00:00:31,2022,South,Clothing,Website,Consumer,Credit Card,5,1110.11,0.224,150.43,4.8,0,4617.97
ORD100888,2019-05-07 10:01:16,2019,North,Clothing,Mobile App,Corporate,COD,5,1484.49,0.243,203.29,3.0,0,6348.46
ORD100889,2025-07-07 12:42:33,2025,South,Sports,Website,Corporate,COD,4,1851.13,0.296,100.15,3.8,0,5430.35
ORD100890,2023-03-18 14:00:06,2023,South,Electronics,Website,Consumer,Net Banking,2,2474.03,0.111,218.98,3.1,0,4818.67
ORD100891,2021-08-08 21:56:51,2021,West,Electronics,Mobile App,Consumer,Net Banking,5,2479.76,0.224,53.69,4.2,0,10534.69
ORD100892,2022-05-27 16:58:00,2022,West,Books,Mobile App,Consumer,UPI,6,563.8,0.181,169.48,4.0,0,2933.51
ORD100893,2023-05-02 14:57:58,2023,North,Books,Website,Corporate,Debit Card,5,605.19,0.2,225.83,3.8,0,2722.69
ORD100894,2020-10-27 00:46:02,2020,West,Clothing,Website,Consumer,UPI,1,1185.48,0.222,85.59,4.7,0,993.14
ORD100895,2021-01-07 03:13:56,2021,North,Clothing,Website,Consumer,Debit Card,5,1038.5,0.225,101.9,3.6,0,3943.88
ORD100896,2021-12-06 02:02:20,2021,West,Beauty,Marketplace,Corporate,COD,6,1084.72,0.266,97.2,4.2,0,5906.53
ORD100897,2020-10-22 21:51:07,2020,South,Beauty,Mobile App,Consumer,Credit Card,2,1141.86,0.105,154.14,4.5,0,2343.86
ORD100898,2024-04-21 05:15:02,2024,South,Books,Website,Consumer,COD,6,671.69,0.196,120.83,3.0,0,3364.98
ORD100899,2019-09-23 08:27:13,2019,East,Home & Kitchen,Website,Corporate,UPI,4,1680.57,0.084,53.75,3.5,0,6207.73
ORD100900,2024-10-13 19:39:17,2024,South,Electronics,Marketplace,Consumer,UPI,4,1763.17,0.178,226.08,4.0,0,6379.49
ORD100901,2021-06-09 20:04:20,2021,West,Home & Kitchen,Website,Corporate,COD,6,1627.34,0.225,75.03,4.4,1,7849.69
ORD100902,2022-12-05 11:40:04,2022,Central,Beauty,Marketplace,Corporate,UPI,4,1092.2,0.237,147.5,4.9,0,3563.06
ORD100903,2020-02-08 05:21:45,2020,Central,Beauty,Mobile App,Corporate,Net Banking,4,999.63,0.126,160.86,3.9,0,4359.71
ORD100904,2021-09-12 00:06:19,2021,East,Beauty,Website,Corporate,Net Banking,3,1153.51,0.153,38.97,3.8,0,3307.04
ORD100905,2024-04-12 17:59:53,2024,East,Books,Website,Home Office,Credit Card,7,516.16,0.1,51.06,3.4,0,2641.39
ORD100906,2020-11-22 21:37:19,2020,East,Sports,Website,Consumer,UPI,7,1579.96,0.051,243.77,4.2,0,10603.93
ORD100907,2019-12-05 02:19:51,2019,West,Clothing,Marketplace,Consumer,Credit Card,1,1539.88,0.078,176.19,3.8,0,1611.99
ORD100908,2020-02-20 07:50:43,2020,East,Home & Kitchen,Mobile App,Consumer,UPI,6,1581.65,0.274,37.38,3.8,0,7008.42
ORD100909,2021-03-15 12:00:02,2021,East,Sports,Mobile App,Home Office,Net Banking,1,1920.37,0.093,204.72,3.9,0,2050.33
ORD100910,2022-02-25 09:04:08,2022,East,Home & Kitchen,Website,Home Office,COD,3,1936.47,0.292,141.88,4.4,0,3638.94
ORD100911,2022-12-12 19:51:07,2022,South,Home & Kitchen,Marketplace,Home Office,COD,7,1357.82,0.072,46.54,3.6,0,6858.74
ORD100912,2023-06-23 05:55:10,2023,East,Clothing,Website,Corporate,COD,2,992.98,0.217,179.77,3.5,0,1727.35
ORD100913,2023-09-26 12:33:49,2023,West,Clothing,Mobile App,Corporate,Net Banking,3,1605.78,0.172,139.86,4.3,0,4741.98
ORD100914,2024-11-27 23:56:42,2024,East,Sports,Marketplace,Corporate,COD,2,1657.36,0.209,75.08,2.0,0,2161.3
ORD100915,2019-06-18 21:33:47,2019,Central,Books,Marketplace,Consumer,Net Banking,6,643.33,0.193,223.09,3.6,0,3112.83
ORD100916,2021-07-15 02:23:10,2021,Central,Sports,Mobile App,Corporate,Net Banking,4,1771.81,0.212,94.1,3.3,0,5397.35
ORD100917,2019-01-03 17:28:57,2019,East,Clothing,Marketplace,Corporate,COD,5,1275.63,0.272,92.6,4.8,0,5015.49
ORD100918,2019-01-25 03:15:04,2019,Central,Electronics,Website,Consumer,Credit Card,7,2616.32,0.169,90.01,3.7,0,17707.04
ORD100919,2020-06-26 13:55:43,2020,North,Electronics,Marketplace,Home Office,Debit Card,4,2784.41,0.02,198.84,3.6,0,10920.65
ORD100920,2023-03-09 20:29:48,2023,Central,Home & Kitchen,Mobile App,Home Office,COD,6,1520.45,0.081,185.35,4.0,0,8835.22
ORD100921,2025-04-05 08:54:47,2025,South,Beauty,Mobile App,Consumer,Credit Card,1,1053.25,0.212,228.69,3.6,0,1174.92
ORD100922,2024-05-31 04:06:54,2024,East,Books,Website,Home Office,Credit Card,2,505.61,0.148,80.45,3.7,0,943.61
ORD100923,2023-07-10 22:03:38,2023,South,Books,Marketplace,Consumer,UPI,7,509.75,0.165,203.0,4.1,0,3127.76
ORD100924,2024-06-11 23:40:53,2024,East,Electronics,Marketplace,Home Office,Credit Card,7,2149.43,0.179,156.07,3.7,0,13436.17
ORD100925,2020-03-15 12:44:08,2020,South,Sports,Marketplace,Home Office,Debit Card,5,1837.57,0.115,97.91,3.7,0,8539.81
ORD100926,2024-11-16 14:51:11,2024,West,Clothing,Website,Consumer,COD,3,990.77,0.232,37.8,3.3,0,2374.12
ORD100927,2025-03-25 12:21:08,2025,North,Clothing,Mobile App,Corporate,UPI,2,1285.26,0.217,210.17,3.3,0,2469.02
ORD100928,2019-08-31 23:01:08,2019,Central,Beauty,Marketplace,Consumer,Net Banking,6,1011.62,0.214,83.04,4.0,0,4719.47
ORD100929,2022-04-16 04:58:37,2022,Central,Electronics,Mobile App,Home Office,Net Banking,6,1783.6,0.215,168.98,4.2,0,9566.49
ORD100930,2024-10-22 13:48:19,2024,East,Home & Kitchen,Marketplace,Consumer,COD,2,2134.33,0.267,150.75,3.1,0,3191.4
ORD100931,2022-05-01 21:22:21,2022,East,Beauty,Marketplace,Consumer,Net Banking,5,1141.24,0.179,30.98,4.5,0,5180.28
ORD100932,2024-11-18 05:57:13,2024,West,Clothing,Website,Consumer,UPI,5,1040.02,0.29,248.76,4.5,0,3610.69
ORD100933,2025-07-19 05:53:05,2025,North,Beauty,Mobile App,Consumer,Debit Card,4,750.71,0.036,209.15,4.6,0,3598.31
ORD100934,2022-04-28 05:48:38,2022,West,Home & Kitchen,Website,Consumer,COD,7,2314.36,0.19,137.02,4.2,0,13760.14
ORD100935,2019-06-02 01:09:05,2019,South,Sports,Mobile App,Corporate,COD,1,1288.23,0.215,179.68,4.4,0,1234.01
ORD100936,2021-05-19 04:11:25,2021,West,Clothing,Mobile App,Corporate,Net Banking,2,1031.44,0.143,134.85,5.0,0,2224.18
ORD100937,2020-07-03 23:53:45,2020,South,Electronics,Marketplace,Corporate,COD,1,2802.15,0.086,193.81,3.8,0,2820.58
ORD100938,2022-04-26 20:06:53,2022,West,Beauty,Marketplace,Consumer,Net Banking,5,1116.85,0.165,59.55,3.3,0,4735.02
ORD100939,2023-02-06 05:33:22,2023,West,Clothing,Mobile App,Consumer,UPI,5,1443.84,0.109,128.2,3.0,0,6557.32
ORD100940,2022-03-31 17:23:02,2022,South,Sports,Mobile App,Home Office,COD,7,1579.93,0.273,103.82,5.0,0,8379.79
ORD100941,2020-05-14 15:55:27,2020,West,Electronics,Mobile App,Consumer,UPI,4,2762.27,0.107,131.12,5.0,0,11180.99
ORD100942,2021-02-08 18:39:50,2021,East,Beauty,Mobile App,Consumer,Credit Card,2,999.48,0.053,129.1,3.4,0,2190.24
ORD100943,2023-10-03 20:54:17,2023,South,Books,Mobile App,Corporate,Credit Card,4,611.66,0.173,61.48,3.5,0,2130.9
ORD100944,2019-03-10 23:14:57,2019,East,Electronics,Marketplace,Consumer,Net Banking,1,2670.86,0.119,244.83,3.8,0,2375.87
ORD100945,2020-07-01 05:16:38,2020,Central,Clothing,Marketplace,Corporate,UPI,5,1442.07,0.029,33.41,4.8,0,7762.01
ORD100946,2025-03-30 19:47:39,2025,North,Books,Marketplace,Home Office,Net Banking,5,564.86,0.169,32.22,3.2,0,2444.54
ORD100947,2019-09-11 10:41:06,2019,Central,Beauty,Website,Consumer,COD,7,867.91,0.161,112.16,2.7,0,4928.33
ORD100948,2021-11-26 02:10:23,2021,Central,Clothing,Mobile App,Home Office,Net Banking,3,1334.74,0.052,166.48,5.0,0,4645.61
ORD100949,2020-06-13 01:17:51,2020,East,Clothing,Mobile App,Corporate,Credit Card,3,1348.57,0.179,69.52,4.2,0,4056.71
ORD100950,2019-09-25 11:41:58,2019,West,Sports,Mobile App,Corporate,COD,1,1422.69,0.17,147.3,4.3,0,1417.1
ORD100951,2021-12-16 12:11:47,2021,South,Books,Mobile App,Corporate,Credit Card,3,548.06,0.232,189.01,3.9,0,1536.37
ORD100952,2022-08-25 19:20:32,2022,North,Home & Kitchen,Marketplace,Corporate,Net Banking,4,2143.85,0.108,50.69,4.3,0,8164.4
ORD100953,2020-03-26 05:01:40,2020,East,Home & Kitchen,Mobile App,Consumer,Debit Card,6,1762.35,0.075,246.57,3.0,0,10151.84
ORD100954,2019-07-18 20:11:50,2019,Central,Sports,Website,Consumer,UPI,6,1146.09,0.285,104.07,3.5,0,5525.34
ORD100955,2019-12-11 06:32:51,2019,South,Clothing,Mobile App,Home Office,UPI,1,1177.36,0.168,171.33,4.1,1,1291.2
ORD100956,2023-07-24 08:19:55,2023,West,Clothing,Marketplace,Consumer,UPI,2,1140.7,0.008,54.36,2.5,0,2324.0
ORD100957,2025-01-07 21:07:55,2025,West,Sports,Website,Home Office,COD,4,1779.71,0.246,186.09,3.8,0,5854.87
ORD100958,2020-04-05 19:46:45,2020,West,Clothing,Website,Corporate,COD,3,1296.24,0.059,214.9,3.8,0,4459.61
ORD100959,2021-03-29 22:26:45,2021,South,Sports,Marketplace,Home Office,Debit Card,1,1356.26,0.236,53.16,3.8,0,1094.42
ORD100960,2021-05-28 19:01:07,2021,South,Home & Kitchen,Website,Corporate,COD,6,2152.6,0.212,57.69,3.6,0,11410.03
ORD100961,2021-07-11 02:22:51,2021,East,Books,Mobile App,Corporate,UPI,6,418.31,0.291,91.83,3.4,0,2201.8
ORD100962,2020-09-16 10:22:04,2020,Central,Electronics,Marketplace,Corporate,COD,4,1860.84,0.29,32.63,2.8,0,5966.83
ORD100963,2019-05-22 06:30:28,2019,Central,Books,Website,Corporate,Credit Card,3,662.65,0.082,246.93,4.1,0,2098.22
ORD100964,2022-09-04 07:09:08,2022,East,Clothing,Mobile App,Consumer,UPI,6,1368.72,0.23,161.64,3.8,0,6378.85
ORD100965,2021-07-02 10:28:55,2021,Central,Electronics,Website,Corporate,Net Banking,1,2586.12,0.095,163.67,3.1,0,2641.99
ORD100966,2021-05-24 19:27:43,2021,East,Sports,Website,Corporate,Credit Card,4,1816.5,0.189,240.97,4.0,0,6249.88
ORD100967,2020-11-07 20:19:53,2020,South,Beauty,Website,Consumer,Credit Card,6,1141.27,0.179,213.05,3.8,0,5147.31
ORD100968,2025-07-03 09:24:17,2025,North,Books,Website,Home Office,Net Banking,7,431.69,0.016,209.13,3.7,0,3354.69
ORD100969,2023-04-10 09:35:45,2023,West,Electronics,Mobile App,Corporate,Credit Card,2,2617.07,0.002,104.69,2.6,0,6150.68
ORD100970,2021-12-06 04:13:51,2021,West,Electronics,Mobile App,Consumer,Net Banking,5,2507.61,0.017,103.67,4.4,0,11540.72
ORD100971,2020-06-08 23:27:44,2020,Central,Beauty,Website,Home Office,UPI,2,777.48,0.038,94.18,3.2,0,1559.4
ORD100972,2024-08-09 16:07:33,2024,West,Books,Marketplace,Consumer,UPI,1,694.34,0.077,106.27,4.0,0,736.13
ORD100973,2025-03-20 15:53:25,2025,North,Home & Kitchen,Marketplace,Corporate,Credit Card,3,1750.16,0.272,111.29,3.5,0,4310.17
ORD100974,2019-03-24 14:33:52,2019,East,Sports,Website,Corporate,Net Banking,7,1857.28,0.156,60.8,3.7,0,10884.89
ORD100975,2025-07-04 05:28:09,2025,West,Books,Marketplace,Corporate,Credit Card,5,595.55,0.239,108.31,4.7,0,2286.55
ORD100976,2023-11-23 17:13:34,2023,East,Books,Website,Home Office,UPI,4,571.84,0.251,128.28,4.3,0,1918.09
ORD100977,2019-09-13 04:02:10,2019,East,Beauty,Mobile App,Home Office,Net Banking,2,753.96,0.22,98.06,4.7,0,1162.58
ORD100978,2024-04-09 01:38:52,2024,Central,Sports,Mobile App,Corporate,Debit Card,1,1879.32,0.117,66.38,4.2,0,1902.36
ORD100979,2019-10-02 12:31:36,2019,West,Beauty,Mobile App,Home Office,Debit Card,2,950.55,0.259,112.15,4.3,1,1540.44
ORD100980,2019-05-11 00:04:02,2019,West,Sports,Marketplace,Home Office,Credit Card,2,1130.03,0.223,135.8,2.8,0,1873.2
ORD100981,2019-10-22 18:35:06,2019,East,Beauty,Marketplace,Home Office,UPI,2,684.05,0.223,188.56,3.8,0,1276.88
ORD100982,2022-03-21 07:56:17,2022,South,Beauty,Website,Corporate,UPI,5,1059.93,0.27,186.47,3.9,1,4939.72
ORD100983,2023-05-03 14:51:23,2023,East,Home & Kitchen,Mobile App,Consumer,Net Banking,1,1510.32,0.18,74.59,4.8,1,1190.84
ORD100984,2021-11-07 02:56:12,2021,Central,Beauty,Marketplace,Consumer,UPI,1,971.38,0.159,38.06,3.7,0,914.95
ORD100985,2019-11-08 18:03:50,2019,West,Sports,Marketplace,Corporate,Credit Card,4,1686.89,0.267,96.84,4.2,0,4351.69
ORD100986,2020-05-24 01:47:27,2020,West,Books,Marketplace,Corporate,COD,3,497.01,0.136,64.57,4.1,0,1623.94
ORD100987,2024-12-18 16:32:27,2024,North,Beauty,Mobile App,Consumer,Credit Card,4,956.81,0.243,117.07,4.8,1,2622.54
ORD100988,2025-09-26 11:11:39,2025,Central,Electronics,Website,Consumer,Net Banking,1,1940.71,0.016,245.46,3.9,0,2575.18
ORD100989,2024-04-11 22:01:54,2024,South,Beauty,Mobile App,Home Office,Credit Card,2,1143.43,0.0,69.84,4.5,0,2374.53
ORD100990,2019-09-22 07:49:13,2019,Central,Clothing,Marketplace,Home Office,COD,4,1590.02,0.158,100.15,2.9,0,6018.5
